id,pali,selected_pali_word,class_source,extra,class_example,english_translation
58015,saddahati,saddahati,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ <b>saddahati</b> adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
58079,saddhānusārī 1,saddhānusārī,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati <b>saddhānusārī</b>, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
60727,sammattaniyāma,sammattaniyāmaṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto <b>sammattaniyāmaṃ</b>, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
58748,sappurisabhūmi,sappurisabhūmiṃ,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, <b>sappurisabhūmiṃ</b> okkanto, vītivatto puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
69858,vītivatta 2,vītivatto,SN25.1,,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddhānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, <b>vītivatto</b> puthujjanabhūmiṃ.","Whoever has such faith in these teachings and is intent on them, this person is called a faith follower who has entered a unalterable fixed course, entered the level of the superior man, transcended the level of the common man."
560,agga 1.2,aggehi,SN47.8,yes,"ambil'<b>aggehi</b>'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
453,akhārika,akhārikehi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, <b>akhārikehi</b>'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
9252,aloṇika,aloṇikehi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, <b>aloṇikehi</b>'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
8664,ambila 1,,SN47.8,yes,"<b>ambil</b>'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
8667,ambilagga,ambil'aggehi,SN47.8,yes,"<b>ambil'aggehi</b>'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
19347,kaṭuka 2,,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, <b>kaṭuk</b>'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
19351,kaṭukagga,,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, <b>kaṭuk'aggehi</b>'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
23654,khārika 1.1,khārikehi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, <b>khārikehi</b>'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
56092,loṇika,loṇikehi,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, <b>loṇikehi</b>'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
51072,madhuragga 2,,SN47.8,yes,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, <b>madhur'aggehi</b>'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
30583,tittaka 1,,SN47.8,yes,"ambil'aggehi'pi, <b>tittak</b>'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
30585,tittakagga,,SN47.8,yes,"ambil'aggehi'pi, <b>tittak'aggehi</b>'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.","[Bhikkhus, suppose a foolish, incompetent, unskillful cook were to present a king or royal minister with various kinds of curries:] (ones) predominantly sour, predominantly bitter, predominantly pungent, predominantly sweet, alkaline, not alkaline, salty, not salty."
3586,anattha 1,,SN56.11,,yo c'āyaṃ attakilamath'ānuyogo dukkho anariyo <b>anattha</b>sañhito.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
3596,anatthasañhita,anatthasañhito,SN56.11,,yo c'āyaṃ attakilamath'ānuyogo dukkho anariyo <b>anatthasañhito</b>.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
2447,attakilamatha,,SN56.11,,yo c'āyaṃ <b>attakilamath</b>'ānuyogo dukkho anariyo anatthasañhito.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
2448,attakilamathānuyoga,attakilamath'ānuyogo,SN56.11,,yo c'āyaṃ <b>attakilamath'ānuyogo</b> dukkho anariyo anatthasañhito.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
26454,cāyaṃ,c'āyaṃ,SN56.11,,yo <b>c'āyaṃ</b> attakilamath'ānuyogo dukkho anariyo anatthasañhito.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
21842,kilamatha 1,,SN56.11,,yo c'āyaṃ atta<b>kilamath</b>'ānuyogo dukkho anariyo anatthasañhito.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
57481,sañhita,,SN56.11,,yo c'āyaṃ attakilamath'ānuyogo dukkho anariyo anattha<b>sañhito</b>.,"…and this practice of self-mortification, which is painful, ignoble, [and] unbeneficial."
7476,abhabbatā,abhabbatā,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, <b>abhabbatā</b> diṭṭhapadassa vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
32457,diṭṭhapada,diṭṭhapadassa,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā <b>diṭṭhapadassa</b> vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
13625,idampi,idampi,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā, <b>idampi</b> saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
42050,pada 02,,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā diṭṭha<b>padassa</b> vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
40381,paṭicchada,paṭicchadāya,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa <b>paṭicchadāya</b>, abhabbatā diṭṭhapadassa vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
64585,suvatthi 1,suvatthi,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā uda cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena <b>suvatthi</b> hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
14830,uda 1.1,,SNP13,yes,"kiñcāpi so kamma karoti pāpakaṃ, kāyena vācā <b>uda</b> cetasā vā, abhabba so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā, idampi saṅghe ratanaṃ paṇītaṃ, etena saccena suvatthi hotu","Although he may do an evil deed by body speech or mind, he is unable to hide that, it is said (to be) an impossibility for one who has seen the path – this sublime jewel also exists in the community, by the truth of this statement, may you be well!"
1213,ajeguccha 1,ajeguccho,SNP48,,"patilīno akuhako, apihālu amaccharī, appagabbho <b>ajeguccho</b>, pesuṇeyye ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
277,akuhaka,akuhako,SNP48,,"patilīno <b>akuhako</b>, apihālu amaccharī, appagabbho ajeguccho, pesuṇeyye ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
8441,amaccharī 1,amaccharī,SNP48,,"patilīno akuhako, apihālu <b>amaccharī</b>, appagabbho ajeguccho, pesuṇeyye ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
6685,apihālu,apihālu,SNP48,,"patilīno akuhako, <b>apihālu</b> amaccharī, appagabbho ajeguccho, pesuṇeyye ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
41825,patilīna,patilīno,SNP48,,"<b>patilīno</b> akuhako, apihālu amaccharī, appagabbho ajeguccho, pesuṇeyye ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
47362,pesuṇeyya,pesuṇeyye,SNP48,,"patilīno akuhako, apihālu amaccharī, appagabbho ajeguccho, <b>pesuṇeyye</b> ca no yuto.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
54115,yuta,yuto,SNP48,,"patilīno akuhako, apihālu amaccharī, appagabbho ajeguccho, pesuṇeyye ca no <b>yuto</b>.","Withdrawn, not deceitful, not envious, not selfish, courteous, honest, and he is not engaged in slander."
23055,kodhana,kodhano,SNP7,,"<b>kodhano</b> upanāhī ca, pāpamakkhī ca yo naro, vipannadiṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
50480,makkhī,makkhī,SNP7,,"kodhano upanāhī ca, pāpam<b>akkhī</b> ca yo naro, vipannadiṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
52368,māyāvī 1,māyāvī,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, vipannadiṭṭhi <b>māyāvī</b>, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
45619,pāpamakkhī,pāpamakkhī,SNP7,,"kodhano upanāhī ca, <b>pāpamakkhī</b> ca yo naro, vipannadiṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
15744,upanāhī,upanāhī,SNP7,,"kodhano <b>upanāhī</b> ca, pāpamakkhī ca yo naro, vipannadiṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
68320,vipanna 1,,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, <b>vipanna</b>diṭṭhi māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
68322,vipannadiṭṭhi,vipannadiṭṭhi,SNP7,,"kodhano upanāhī ca, pāpamakkhī ca yo naro, <b>vipannadiṭṭhi</b> māyāvī, taṃ jaññā vasalo iti.","Whoever is angry, resentful, speaks ill of others, who has a distorted view, who is deceitful – you should know that person as “an outcast”."
1618,aññātaka 1,aññātikāya,VIN PAT NP 5,,"yo pana bhikkhu <b>aññātikāya</b> bhikkhuniyā hatthato cīvaraṃ paṭiggaṇheyya, aññatra pārivattakā, nissaggiyaṃ pācittiyaṃ.","If any monk should accept a robe from the hand of a nun, not related by blood, except in an exchange, [it is] an offence requiring confession with forfeiture."
70836,hatthato,hatthato,VIN PAT NP 5,,"yo pana bhikkhu aññātikāya bhikkhuniyā <b>hatthato</b> cīvaraṃ paṭiggaṇheyya, aññatra pārivattakā, nissaggiyaṃ pācittiyaṃ.","If any monk should accept a robe from the hand of a nun, not related by blood, except in an exchange, [it is] an offence requiring confession with forfeiture."
45824,pārivattaka,pārivattakā,VIN PAT NP 5,,"yo pana bhikkhu aññātikāya bhikkhuniyā hatthato cīvaraṃ paṭiggaṇheyya, aññatra <b>pārivattakā</b>, nissaggiyaṃ pācittiyaṃ.","If any monk should accept a robe from the hand of a nun, not related by blood, except in an exchange, [it is] an offence requiring confession with forfeiture."
3955,anādariya,anādariye,VIN PAT PC 54,,"<b>anādariye</b>, pācittiyaṃ.","In disrespect, [there is an] offence requiring confession."
