id,pali,selected_pali_word,class_source,extra,class_example,english_translation
68717,vimuttamattānaṃ,vimuttamattānaṃ,MN40,,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddhamattānaṃ samanupassato, <b>vimuttamattānaṃ</b> samanupassato, pāmojjaṃ jāyati, pamuditassa pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.","When he sees himself pure and free from all these bad, unskilful mental states, happiness arises. for one who is happy delight arises. for one who has a joyful mind the body relaxes. One with a relaxed body experiences ease. for who is at ease the mind becomes settled."
42742,pamudita,pamuditassa,MN40,,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddhamattānaṃ samanupassato, vimuttamattānaṃ samanupassato, pāmojjaṃ jāyati, <b>pamuditassa</b> pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.","When he sees himself pure and free from all these bad, unskilful mental states, happiness arises. for one who is happy delight arises. for one who has a joyful mind the body relaxes. One with a relaxed body experiences ease. for who is at ease the mind becomes settled."
46402,pītimana,pītimanassa,MN40,,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddhamattānaṃ samanupassato, vimuttamattānaṃ samanupassato, pāmojjaṃ jāyati, pamuditassa pīti jāyati, <b>pītimanassa</b> kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.","When he sees himself pure and free from all these bad, unskilful mental states, happiness arises. for one who is happy delight arises. for one who has a joyful mind the body relaxes. One with a relaxed body experiences ease. for who is at ease the mind becomes settled."
44759,passambhati,passambhati,MN40,,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddhamattānaṃ samanupassato, vimuttamattānaṃ samanupassato, pāmojjaṃ jāyati, pamuditassa pīti jāyati, pītimanassa kāyo <b>passambhati</b>, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.","When he sees himself pure and free from all these bad, unskilful mental states, happiness arises. for one who is happy delight arises. for one who has a joyful mind the body relaxes. One with a relaxed body experiences ease. for who is at ease the mind becomes settled."
21448,kālavādī,kālavādī,MN51,,<b>kālavādī</b> bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
50149,bhūta 02,,MN51,,kālavādī <b>bhūta</b>vādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
50182,bhūtavādī,bhūtavādī,MN51,,kālavādī <b>bhūtavādī</b> atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
2714,atthavādī 1,atthavādī,MN51,,kālavādī bhūtavādī <b>atthavādī</b> dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
34907,dhammavādī 1,dhammavādī,MN51,,kālavādī bhūtavādī atthavādī <b>dhammavādī</b> vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
68106,vinayavādī,vinayavādī,MN51,,kālavādī bhūtavādī atthavādī dhammavādī <b>vinayavādī</b> nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
37294,nidhānavant,nidhānavatiṃ,MN51,,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī <b>nidhānavatiṃ</b> vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
49779,bhāsitar,,MN51,,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ <b>bhāsitā</b> hoti kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
62271,sāpadesa,sāpadesaṃ,MN51,,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena <b>sāpadesaṃ</b> pariyantavatiṃ atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
43936,pariyantavant,pariyantavatiṃ,MN51,,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ <b>pariyantavatiṃ</b> atthasaṃhitaṃ,"He speaks at the right time, speaks the truth, speaks what is of benefit, speaks about the doctrine, speaks about the discipline, a speaker of words worth treasuring; at a suitable time, [he speaks] reasonable, within a limit and [what is] advantageous."
51820,mahāpurisa,,MN91,yes,"dvīsu <b>mahāpurisa</b>lakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
51821,mahāpurisalakkhaṇa,mahāpurisalakkhaṇesu,MN91,yes,"dvīsu <b>mahāpurisalakkhaṇesu</b> kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
55470,lakkhaṇa 1,lakkhaṇesu,MN91,yes,"dvīsu mahāpurisa<b>lakkhaṇesu</b> kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
36218,nādhimuccati 2,n'ādhimuccati,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati <b>n'ādhimuccati</b> na sampasīdati, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
60380,sampasīdati,sampasīdati,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na <b>sampasīdati</b>, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
23162,kosa 1.4,,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, <b>kos</b>'ohite ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
23221,kosohita,kos'ohite,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, <b>kos'ohite</b> ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
19135,ohita 2,,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'<b>ohite</b> ca vatthaguyhe, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
66057,vatthaguyha,vatthaguyhe,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca <b>vatthaguyhe</b>, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
25120,guyha 1,guyhe,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vattha<b>guyhe</b>, pahūtajivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
45148,pahūta 1,,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, <b>pahūta</b>jivhatāya ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
45152,pahūtajivhatā,pahūtajivhatāya,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, <b>pahūtajivhatāya</b> ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
28509,jivhatā,,MN91,yes,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, pahūta<b>jivhatāya</b> ca.","He has doubt, he is uncertain about two auspicious marks of a great man, he has not made up his mind [and] is unsettled regarding [them]: about the genitals being enclosed in a sheath and about the largeness of the tongue."
15993,uparipabbata,uparipabbate,SN12.23,,"seyyathāpi, bhikkhave, <b>uparipabbate</b> thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
31531,thulla 1,,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate <b>thulla</b>phusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
31543,thullaphusitaka 1,thullaphusitake,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate <b>thullaphusitake</b> deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
47779,phusitaka,,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thulla<b>phusitake</b> deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
34021,deva 4,deve,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake <b>deve</b> vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
66545,vassanta,vassante,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve <b>vassante</b> taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
53618,yathāninnaṃ,yathāninnaṃ,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ <b>yathāninnaṃ</b> pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
37331,ninna 1,yathāninnaṃ,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathā<b>ninnaṃ</b> pavattamānaṃ pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
44839,pavattamāna 1,pavattamānaṃ,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ <b>pavattamānaṃ</b> pabbatakandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
42501,pabbatakandarā,,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ <b>pabbatakandara</b>padarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
42499,pabbatakandarapadarasākhā,pabbatakandarapadarasākhā,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ <b>pabbatakandarapadarasākhā</b> paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
19998,kandarā,,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbata<b>kandara</b>padarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
42086,padara 2,,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandara<b>padara</b>sākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
62067,sākhā 2,sākhā,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadara<b>sākhā</b> paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
42496,pabbata 2,pabbate,SN12.23,,"seyyathāpi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ<b> pabbata</b>kandarapadarasākhā paripūreti.","Just as when the sky is raining big drops (of rain) on top of the mountain, that water, proceeding downwards, fills up the mountain cracks, crevices and creeks."
27832,jaṭila,jaṭilā,SN3.11,yes,tena kho pana samayena satta ca <b>jaṭilā</b> satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
36844,nigaṇṭha 1,nigaṇṭhā,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca <b>nigaṇṭhā</b> satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
909,acelaka,acelakā,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca <b>acelakā</b> satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
17657,ekasāṭaka 1,ekasāṭakā,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca <b>ekasāṭakā</b> satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
62102,sāṭaka 1,,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca eka<b>sāṭakā</b> satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
44398,parūḷha,,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā <b>parūḷhaka</b>cchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
44399,parūḷhakacchanakhaloma,parūḷhakacchanakhalomā,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā <b>parūḷhakacchanakhalomā</b> khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
19271,kaccha 1.3,,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷha<b>kaccha</b>nakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
23662,khārivividha,khārivividham,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā <b>khārivividham</b>'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
23663,khārivividhamādāya,khārivividham'ādāya,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā <b>khārivividham'ādāya</b> bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
69599,vividha 2,vividham,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khāri<b>vividham</b>'ādāya bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
11524,ādāya 3,ādāya,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'<b>ādāya</b> bhagavato avidūre atikkamanti.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
2070,atikkamati 3,atikkamanti,SN3.11,yes,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre <b>atikkamanti</b>.,"Now on that occasion, seven dread-locked ascetics, seven Jains, seven naked ascetics, seven one-robe ascetics, and seven wandering ascetics, with long armpit hair, nails and body hair, and carrying bundles of personal belongings on a pole, passed by near to the Blessed One."
13698,idhassa,idh'assa,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, <b>idh'assa</b> puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
45378,pāṇātipātī,pāṇ'ātipātī,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso <b>pāṇ'ātipātī</b> adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
2202,atipātī 1,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'<b>ātipātī</b> adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
2901,adinnādāyī 1,adinn'ādāyī,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī <b>adinn'ādāyī</b> kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
11528,ādāyī,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'<b>ādāyī</b> kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
21127,kāmesumicchācārī,kāmesumicchācārī,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī <b>kāmesumicchācārī</b> musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
52577,micchā 1,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesu<b>micchā</b>cārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
52586,micchācārī,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesu<b>micchācārī</b> musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
53061,musāvādī,musāvādī,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī <b>musāvādī</b> pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
46286,pisuṇa,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī <b>pisuṇa</b>vāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
46287,pisuṇavāca,pisuṇavāco,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī <b>pisuṇavāco</b> pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
